Row_ID,As_Of_Date,City,City_Tier,City_Multiplier,Labor_Day_Rate_Min,Labor_Day_Rate_Max,Room_Type,Area_Sqft,Renovation_Level,Paint_Quality,Floor_Type,Floor_Quality,Ceiling_Type,Ceiling_Quality,Has_Electrical,Furniture_Level,Kitchen_Package,Bathroom_Package,Painting_Material_Cost,Painting_Labor_Cost,Flooring_Material_Cost,Flooring_Labor_Cost,Ceiling_Material_Cost,Ceiling_Labor_Cost,Electrical_Material_Cost,Electrical_Labor_Cost,Kitchen_Package_Cost,Bathroom_Package_Cost,Plumbing_Cost,Furniture_Cost,Wastage_Sundries_Cost,Contractor_Overhead_Cost,GST_Amount,Grand_Total,Total_Cost_per_Sqft
5483,2025-07-09,8,3,1.15,700,850,1,340,2,3,5,0,0,4,1,1,2,1,7136.0,933.0,52412.0,1742.0,53217.0,1687.0,55861.0,1161.0,0.0,0.0,0.0,0.0,10331.0,42318.0,40823,267620.0,787.12
5484,2025-07-09,12,3,1.0,600,750,0,459,1,3,0,3,2,2,1,1,2,2,8677.0,1161.0,47546.0,2378.0,0.0,0.0,73163.0,1471.0,0.0,443020.0,86206.0,0.0,43504.0,207714.0,164671,1079512.0,2351.88
5485,2025-07-09,18,3,1.2,700,850,1,353,1,3,0,3,3,4,1,1,2,1,13225.0,1095.0,49337.0,2018.0,56782.0,1532.0,54231.0,1485.0,0.0,0.0,0.0,0.0,9275.0,47801.0,42620,279400.0,791.5
5486,2025-07-09,21,2,0.98,550,700,5,352,1,3,0,1,3,0,1,1,2,1,6220.0,971.0,53898.0,1320.0,27990.0,1241.0,28933.0,1100.0,0.0,0.0,0.0,0.0,7668.0,37718.0,30070,197128.0,560.02
5487,2025-07-09,21,2,0.98,550,700,4,493,2,3,0,2,3,4,1,1,0,1,13640.0,1531.0,75993.0,2299.0,41062.0,1585.0,75743.0,1658.0,118405.0,0.0,26723.0,0.0,25098.0,64196.0,80628,528560.0,1072.13
5488,2025-07-09,15,1,0.94,520,660,0,101,1,3,5,2,2,2,1,1,2,2,2519.0,587.0,19279.0,571.0,0.0,0.0,10109.0,632.0,0.0,268539.0,57480.0,0.0,22880.0,114750.0,89522,586868.0,5810.57
5489,2025-07-09,12,3,1.0,600,750,3,259,1,2,6,0,0,1,1,0,2,1,6371.0,759.0,47870.0,1089.0,42380.0,1173.0,36465.0,740.0,0.0,0.0,0.0,50917.0,13282.0,60835.0,47138,309019.0,1193.12
5490,2025-07-09,17,1,0.88,450,600,4,524,2,1,0,3,3,1,1,1,4,1,19378.0,1063.0,64521.0,1689.0,81417.0,1740.0,46789.0,1492.0,249433.0,0.0,37577.0,0.0,33500.0,111627.0,117041,767266.0,1464.25
5491,2025-07-09,13,2,0.92,500,650,5,109,0,0,0,3,3,4,0,3,2,1,2392.0,600.0,15170.0,558.0,11105.0,593.0,0.0,0.0,0.0,0.0,0.0,145179.0,15835.0,21950.0,38409,251791.0,2310.01
5492,2025-07-09,16,2,0.95,520,680,0,485,2,3,0,2,2,2,0,1,2,0,13782.0,1623.0,83243.0,2035.0,0.0,0.0,0.0,0.0,0.0,106695.0,38140.0,0.0,18987.0,42720.0,55301,362527.0,747.48
5493,2025-07-09,16,2,0.95,520,680,0,374,1,3,0,2,2,2,1,1,2,2,9568.0,1258.0,53255.0,1607.0,0.0,0.0,37665.0,1398.0,0.0,283071.0,71927.0,0.0,24912.0,151257.0,114465,750384.0,2006.37
5494,2025-07-09,15,1,0.94,520,660,4,144,2,3,3,1,0,0,1,1,0,1,2682.0,590.0,50940.0,1020.0,14044.0,627.0,19954.0,569.0,156704.0,0.0,40712.0,0.0,25240.0,46055.0,64644,423780.0,2942.91
5495,2025-07-09,10,2,0.95,550,700,5,316,0,3,0,3,2,2,0,0,2,1,7919.0,967.0,45911.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35150.0,7582.0,13661.0,20216,132530.0,419.4
5496,2025-07-09,17,1,0.88,450,600,3,265,0,2,4,3,1,4,1,3,2,1,5265.0,486.0,174523.0,1087.0,27568.0,948.0,24950.0,811.0,0.0,0.0,0.0,119928.0,21586.0,40890.0,75248,493292.0,1861.48
5497,2025-07-09,5,2,0.95,520,660,2,298,0,0,6,3,1,0,1,0,2,1,6649.0,710.0,51639.0,1586.0,27384.0,990.0,32744.0,863.0,0.0,0.0,0.0,57525.0,9632.0,19450.0,37651,246823.0,828.27
5498,2025-07-09,6,3,1.2,750,900,0,101,2,3,5,0,2,2,1,1,2,0,3464.0,800.0,21018.0,752.0,0.0,0.0,11135.0,890.0,0.0,152153.0,83120.0,0.0,26456.0,52207.0,63359,415354.0,4112.42
5499,2025-07-09,12,3,1.0,600,750,0,297,1,0,5,0,2,2,1,1,2,2,8459.0,752.0,43112.0,1688.0,0.0,0.0,36539.0,877.0,0.0,262386.0,54068.0,0.0,39890.0,129706.0,103946,681425.0,2294.36
5500,2025-07-09,14,3,1.3,800,950,1,289,1,3,6,2,2,2,1,0,2,1,8341.0,1165.0,108859.0,2333.0,0.0,0.0,42917.0,1140.0,0.0,0.0,0.0,46664.0,13706.0,72094.0,53500,350721.0,1213.57
5501,2025-07-09,7,1,0.92,500,640,3,95,0,2,0,3,3,0,0,3,2,1,3261.0,571.0,11044.0,534.0,9405.0,595.0,0.0,0.0,0.0,0.0,0.0,75471.0,9192.0,15132.0,22537,147743.0,1555.19
5502,2025-07-09,22,1,0.9,480,620,4,422,1,2,0,0,2,2,0,1,4,1,11443.0,919.0,53872.0,2597.0,0.0,0.0,0.0,0.0,264636.0,0.0,33836.0,0.0,19621.0,98804.0,87431,573159.0,1358.2
5503,2025-07-09,8,3,1.15,700,850,1,453,2,3,5,1,3,3,1,1,2,1,10341.0,1566.0,80625.0,2908.0,78163.0,1872.0,45342.0,1873.0,0.0,0.0,0.0,0.0,13990.0,46320.0,50940,333940.0,737.17
5504,2025-07-09,0,3,1.05,600,750,4,479,1,3,0,3,1,0,1,1,4,1,16158.0,1588.0,46290.0,2349.0,52653.0,2410.0,46975.0,1885.0,304066.0,0.0,36878.0,0.0,27876.0,136504.0,121613,797243.0,1664.39
5505,2025-07-09,6,3,1.2,750,900,1,544,2,0,1,0,0,1,1,1,2,1,18828.0,1662.0,183440.0,4164.0,97434.0,3630.0,86574.0,1917.0,0.0,0.0,0.0,0.0,21859.0,95038.0,92618,607162.0,1116.11
5506,2025-07-09,4,3,1.1,650,800,3,201,1,3,0,3,2,2,1,2,2,1,4003.0,656.0,32892.0,1315.0,0.0,0.0,30243.0,674.0,0.0,0.0,0.0,328593.0,26266.0,113538.0,96873,635054.0,3159.47
5507,2025-07-09,15,1,0.94,520,660,2,524,1,3,5,3,3,4,0,1,2,1,9701.0,1134.0,47669.0,2599.0,65535.0,1845.0,0.0,0.0,0.0,0.0,0.0,0.0,7289.0,34048.0,30568,200388.0,382.42
5508,2025-07-09,20,2,1.0,550,700,6,285,2,2,0,2,0,3,1,0,2,1,10897.0,909.0,40525.0,1613.0,33848.0,846.0,44557.0,833.0,0.0,0.0,0.0,66030.0,16802.0,39612.0,46165,302638.0,1061.89
5509,2025-07-09,17,1,0.88,450,600,0,132,1,2,0,2,2,2,1,1,2,3,2844.0,594.0,15028.0,663.0,0.0,0.0,16816.0,507.0,0.0,154423.0,58326.0,0.0,22854.0,67284.0,61081,400420.0,3033.49
5510,2025-07-09,18,3,1.2,700,850,3,82,0,3,6,0,1,1,1,0,2,1,2975.0,717.0,16244.0,725.0,20518.0,825.0,11441.0,813.0,0.0,0.0,0.0,45339.0,4948.0,10757.0,20754,136057.0,1659.23
5511,2025-07-09,11,1,0.9,480,620,1,225,1,3,0,0,2,2,1,1,2,1,4316.0,542.0,28218.0,1241.0,0.0,0.0,17258.0,799.0,0.0,0.0,0.0,0.0,2538.0,17859.0,13099,85870.0,381.64
5512,2025-07-09,15,1,0.94,520,660,3,299,1,1,0,0,1,4,1,1,2,1,7667.0,706.0,27083.0,1454.0,48139.0,1284.0,43574.0,895.0,0.0,0.0,0.0,0.0,11106.0,35055.0,31853,208816.0,698.38
5513,2025-07-09,2,2,0.93,500,640,4,479,1,3,0,3,1,0,1,1,4,1,10511.0,1035.0,62138.0,1560.0,75529.0,1744.0,54776.0,1726.0,402453.0,0.0,49885.0,0.0,53879.0,214941.0,167432,1097609.0,2291.46
5514,2025-07-09,16,2,0.95,520,680,3,279,0,1,0,3,0,4,0,2,2,1,6747.0,813.0,40580.0,1924.0,45681.0,1070.0,0.0,0.0,0.0,0.0,0.0,241257.0,18051.0,43273.0,71891,471287.0,1689.2
5515,2025-07-09,11,1,0.9,480,620,1,440,1,3,0,0,2,2,1,0,2,1,10527.0,795.0,33979.0,2316.0,0.0,0.0,44758.0,1627.0,0.0,0.0,0.0,57131.0,12705.0,49118.0,38332,251289.0,571.11
5516,2025-07-09,16,2,0.95,520,680,2,286,1,0,1,1,0,4,1,0,2,1,7078.0,667.0,110833.0,1754.0,33658.0,935.0,33276.0,1048.0,0.0,0.0,0.0,45625.0,11873.0,80796.0,58958,386501.0,1351.4
5517,2025-07-09,20,2,1.0,550,700,1,509,1,3,0,0,1,0,1,2,2,1,17731.0,1547.0,37496.0,3186.0,85109.0,2452.0,47946.0,1608.0,0.0,0.0,0.0,384910.0,41972.0,200203.0,148349,972509.0,1910.63
5518,2025-07-09,20,2,1.0,550,700,5,75,1,2,0,3,0,4,1,3,2,1,3057.0,613.0,6421.0,559.0,10004.0,655.0,10357.0,554.0,0.0,0.0,0.0,148496.0,15945.0,60540.0,46296,303497.0,4046.63
5519,2025-07-09,3,2,1.02,600,750,4,331,0,3,3,3,0,4,0,1,0,1,8927.0,1260.0,143377.0,1453.0,43858.0,1131.0,0.0,0.0,157274.0,0.0,43166.0,0.0,22972.0,59666.0,86955,570041.0,1722.18
5520,2025-07-09,12,3,1.0,600,750,4,338,1,0,5,0,2,2,1,1,1,1,6129.0,756.0,45541.0,2160.0,0.0,0.0,27386.0,1179.0,1123988.0,0.0,47187.0,0.0,106626.0,318599.0,302319,1981870.0,5863.52
5521,2025-07-09,17,1,0.88,450,600,5,123,1,0,6,0,2,2,1,2,2,1,2245.0,471.0,24058.0,634.0,0.0,0.0,16400.0,600.0,0.0,0.0,0.0,308524.0,34660.0,90704.0,86093,564389.0,4588.53
5522,2025-07-09,0,3,1.05,600,750,2,133,1,2,4,0,3,0,1,3,2,1,5178.0,721.0,100103.0,738.0,12202.0,747.0,12380.0,716.0,0.0,0.0,0.0,185281.0,25885.0,81425.0,76568,501943.0,3774.01
5523,2025-07-09,4,3,1.1,650,800,3,280,2,3,5,0,1,3,0,2,2,1,5589.0,895.0,42968.0,1786.0,40720.0,1009.0,0.0,0.0,0.0,0.0,0.0,201933.0,17081.0,47184.0,64649,423813.0,1513.62
5524,2025-07-09,11,1,0.9,480,620,1,343,2,3,0,0,3,1,1,2,2,1,8198.0,903.0,33072.0,1526.0,62938.0,1444.0,24637.0,894.0,0.0,0.0,0.0,332828.0,28519.0,89557.0,105213,689730.0,2010.87
5525,2025-07-09,7,1,0.92,500,640,0,400,2,0,5,1,2,2,0,1,2,0,10541.0,823.0,79607.0,2063.0,0.0,0.0,0.0,0.0,0.0,77550.0,73764.0,0.0,15314.0,50336.0,55800,365799.0,914.5
5526,2025-07-09,10,2,0.95,550,700,6,204,1,2,0,0,3,4,1,2,2,1,6100.0,559.0,22286.0,846.0,23499.0,836.0,15818.0,808.0,0.0,0.0,0.0,356335.0,23166.0,124709.0,103493,678455.0,3325.76
5527,2025-07-09,15,1,0.94,520,660,6,227,2,3,4,3,1,4,0,2,2,1,6820.0,671.0,158651.0,997.0,27245.0,764.0,0.0,0.0,0.0,0.0,0.0,395263.0,52944.0,102141.0,134189,879685.0,3875.27
5528,2025-07-09,5,2,0.95,520,660,6,115,0,3,5,3,1,3,0,0,2,1,3690.0,638.0,16183.0,580.0,17388.0,547.0,0.0,0.0,0.0,0.0,0.0,68568.0,10296.0,13557.0,23661,155108.0,1348.76
5529,2025-07-09,10,2,0.95,550,700,0,455,0,2,5,3,2,2,0,1,2,0,10660.0,1135.0,57938.0,2407.0,0.0,0.0,0.0,0.0,0.0,82267.0,64376.0,0.0,17615.0,29536.0,47868,313802.0,689.67
5530,2025-07-09,21,2,0.98,550,700,3,306,0,2,0,0,3,3,0,0,2,1,12425.0,684.0,22932.0,1757.0,42465.0,1449.0,0.0,0.0,0.0,0.0,0.0,60719.0,10355.0,17804.0,30706,201297.0,657.83
5531,2025-07-09,10,2,0.95,550,700,0,151,0,3,0,1,2,2,1,1,2,0,4143.0,616.0,28554.0,993.0,0.0,0.0,19812.0,627.0,0.0,118482.0,48759.0,0.0,15155.0,25750.0,47320,310211.0,2054.38
5532,2025-07-09,16,2,0.95,520,680,4,112,0,0,0,2,2,2,1,1,0,1,2776.0,547.0,17568.0,647.0,0.0,0.0,10032.0,537.0,225482.0,0.0,34116.0,0.0,22986.0,36171.0,63155,414017.0,3696.58
5533,2025-07-09,18,3,1.2,700,850,2,529,2,2,4,3,3,4,0,0,2,1,20426.0,1687.0,513909.0,2431.0,101059.0,2657.0,0.0,0.0,0.0,0.0,0.0,86154.0,44182.0,117260.0,160158,1049924.0,1984.73
5534,2025-07-09,17,1,0.88,450,600,4,112,2,3,5,3,1,1,0,1,4,1,2559.0,477.0,9756.0,504.0,20492.0,577.0,0.0,0.0,243157.0,0.0,46803.0,0.0,31877.0,55460.0,74099,485761.0,4337.15
5535,2025-07-09,16,2,0.95,520,680,1,374,1,3,0,0,1,0,1,3,2,1,6737.0,1124.0,48710.0,1340.0,65531.0,1703.0,34162.0,1264.0,0.0,0.0,0.0,117105.0,18624.0,89967.0,69528,455797.0,1218.71
5536,2025-07-09,0,3,1.05,600,750,2,230,2,0,0,3,3,1,0,1,2,1,6106.0,686.0,33832.0,1224.0,43724.0,847.0,0.0,0.0,0.0,0.0,0.0,0.0,8339.0,13741.0,19530,128029.0,556.65
5537,2025-07-09,2,2,0.93,500,640,2,320,2,3,2,3,3,0,1,3,2,1,6380.0,851.0,22986.0,1796.0,35147.0,1027.0,21792.0,916.0,0.0,0.0,0.0,117466.0,15692.0,50632.0,49443,324126.0,1012.89
5538,2025-07-09,20,2,1.0,550,700,0,486,1,3,0,1,2,2,1,1,2,2,10171.0,1087.0,65822.0,2967.0,0.0,0.0,74202.0,1869.0,0.0,274648.0,46063.0,0.0,24802.0,133512.0,114326,749467.0,1542.11
5539,2025-07-09,8,3,1.15,700,850,0,539,1,3,5,3,2,2,1,1,2,3,11550.0,1527.0,119372.0,2812.0,0.0,0.0,68033.0,2061.0,0.0,273145.0,86996.0,0.0,48224.0,193400.0,145282,952402.0,1766.98
5540,2025-07-09,8,3,1.15,700,850,4,356,2,3,0,2,3,4,1,1,4,1,13082.0,1158.0,65679.0,2209.0,54714.0,1912.0,53424.0,1604.0,203399.0,0.0,29402.0,0.0,31160.0,105793.0,101436,664972.0,1867.9
5541,2025-07-09,10,2,0.95,550,700,6,466,2,3,6,2,0,4,1,1,2,1,10516.0,1736.0,79089.0,2077.0,73146.0,1744.0,68441.0,1692.0,0.0,0.0,0.0,0.0,19740.0,50550.0,55572,364303.0,781.77
5542,2025-07-09,19,1,0.9,480,620,6,155,1,0,0,3,3,3,1,0,2,1,3537.0,536.0,14023.0,638.0,23974.0,673.0,19315.0,581.0,0.0,0.0,0.0,57706.0,9689.0,40650.0,30838,202161.0,1304.26
5543,2025-07-09,16,2,0.95,520,680,6,539,1,2,3,0,0,3,1,0,2,1,11826.0,1261.0,180444.0,2676.0,90967.0,1792.0,38733.0,2067.0,0.0,0.0,0.0,58872.0,36287.0,130972.0,100062,655960.0,1216.99
5544,2025-07-09,7,1,0.92,500,640,2,367,0,3,5,0,1,3,0,0,2,1,9055.0,1066.0,56730.0,1643.0,64765.0,1357.0,0.0,0.0,0.0,0.0,0.0,42913.0,10871.0,25387.0,38482,252268.0,687.38
5545,2025-07-09,11,1,0.9,480,620,3,177,2,3,1,3,0,0,1,1,2,1,4959.0,506.0,36956.0,820.0,20446.0,685.0,19028.0,488.0,0.0,0.0,0.0,0.0,6305.0,13338.0,18636,122166.0,690.2
5546,2025-07-09,21,2,0.98,550,700,4,373,2,0,5,3,2,2,1,1,0,1,9542.0,1222.0,70740.0,2440.0,0.0,0.0,26406.0,1661.0,233112.0,0.0,52798.0,0.0,20121.0,85951.0,90719,594711.0,1594.4
5547,2025-07-09,4,3,1.1,650,800,5,177,1,1,3,3,2,2,1,0,2,1,9425.0,731.0,61254.0,1101.0,0.0,0.0,13630.0,713.0,0.0,0.0,0.0,40275.0,9168.0,34198.0,30689,201184.0,1136.63
5548,2025-07-09,15,1,0.94,520,660,5,490,1,2,0,3,2,2,1,3,2,1,11414.0,1079.0,46774.0,2644.0,0.0,0.0,71885.0,1562.0,0.0,0.0,0.0,151849.0,15464.0,85013.0,69783,457467.0,933.61
5549,2025-07-09,13,2,0.92,500,650,0,248,2,3,5,3,2,2,1,1,2,3,7726.0,733.0,36344.0,1033.0,0.0,0.0,26609.0,717.0,0.0,229548.0,59235.0,0.0,31944.0,74199.0,84256,552343.0,2227.19
5550,2025-07-09,10,2,0.95,550,700,3,544,2,0,0,3,1,4,0,0,2,1,15108.0,1797.0,71825.0,2323.0,114724.0,2709.0,0.0,0.0,0.0,0.0,0.0,38009.0,17176.0,47574.0,56024,367269.0,675.13
5551,2025-07-09,5,2,0.95,520,660,5,179,0,2,5,3,2,2,1,3,2,1,4605.0,547.0,32603.0,633.0,0.0,0.0,16022.0,540.0,0.0,0.0,0.0,116129.0,13802.0,24122.0,37620,246622.0,1377.78
5552,2025-07-09,20,2,1.0,550,700,2,109,1,2,3,3,2,2,1,0,2,1,4274.0,646.0,32488.0,583.0,0.0,0.0,7905.0,559.0,0.0,0.0,0.0,48075.0,9028.0,27981.0,23677,155217.0,1424.01
5553,2025-07-09,9,2,0.96,550,700,4,356,0,2,3,2,2,2,0,1,0,1,9832.0,846.0,181307.0,1393.0,0.0,0.0,0.0,0.0,215605.0,0.0,34889.0,0.0,43454.0,62586.0,98985,648899.0,1822.75
5554,2025-07-09,22,1,0.9,480,620,5,159,2,3,5,3,2,2,0,1,2,1,4298.0,619.0,17164.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.0,5278.0,5322,34889.0,219.43
5555,2025-07-09,3,2,1.02,600,750,5,490,1,3,4,0,2,2,1,2,2,1,9752.0,1858.0,277966.0,3141.0,0.0,0.0,54978.0,1921.0,0.0,0.0,0.0,390901.0,57808.0,254738.0,189551,1242615.0,2535.95
5556,2025-07-09,1,3,1.25,750,900,2,447,1,3,5,2,0,4,1,3,2,1,13336.0,1670.0,88214.0,3287.0,64624.0,2273.0,80179.0,1886.0,0.0,0.0,0.0,154388.0,27658.0,138532.0,103689,679737.0,1520.66
5557,2025-07-09,2,2,0.93,500,640,0,480,0,0,5,3,2,2,0,1,2,0,13075.0,1066.0,67036.0,1931.0,0.0,0.0,0.0,0.0,0.0,70303.0,66400.0,0.0,11216.0,29015.0,46807,306849.0,639.27
5558,2025-07-09,11,1,0.9,480,620,4,460,0,1,0,1,3,0,0,1,0,1,17406.0,1001.0,71419.0,1913.0,34833.0,1598.0,0.0,0.0,190407.0,0.0,46007.0,0.0,28752.0,40833.0,78150,512319.0,1113.74
5559,2025-07-09,17,1,0.88,450,600,3,322,0,0,0,3,1,4,1,1,2,1,8539.0,741.0,33694.0,1264.0,42556.0,1206.0,43536.0,1092.0,0.0,0.0,0.0,0.0,12060.0,14987.0,28742,188418.0,585.15
5560,2025-07-09,0,3,1.05,600,750,1,324,0,0,1,2,0,3,0,2,2,1,9734.0,1036.0,100898.0,1827.0,43203.0,1085.0,0.0,0.0,0.0,0.0,0.0,316192.0,41326.0,70148.0,105381,690831.0,2132.19
5561,2025-07-09,0,3,1.05,600,750,6,545,1,3,4,3,3,4,1,1,2,1,17393.0,1371.0,277520.0,3662.0,59840.0,1846.0,84122.0,1806.0,0.0,0.0,0.0,0.0,35488.0,138296.0,111842,733185.0,1345.29
5562,2025-07-09,12,3,1.0,600,750,2,548,0,0,5,3,3,3,1,0,2,1,11020.0,1585.0,70392.0,2975.0,81190.0,2266.0,53045.0,1799.0,0.0,0.0,0.0,31831.0,13154.0,37135.0,55150,361542.0,659.75
5563,2025-07-09,21,2,0.98,550,700,5,287,1,1,2,0,2,2,1,0,2,1,11522.0,792.0,22594.0,1371.0,0.0,0.0,27010.0,1061.0,0.0,0.0,0.0,62673.0,11637.0,37726.0,31749,208135.0,725.21
5564,2025-07-09,13,2,0.92,500,650,1,179,0,0,5,1,2,2,0,3,2,1,4415.0,603.0,26406.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89928.0,7569.0,13174.0,25691,168418.0,940.88
5565,2025-07-09,12,3,1.0,600,750,3,99,0,0,0,3,2,2,1,0,2,1,3089.0,717.0,15475.0,656.0,0.0,0.0,8344.0,693.0,0.0,0.0,0.0,73047.0,5837.0,15201.0,22151,145210.0,1466.76
5566,2025-07-09,15,1,0.94,520,660,3,329,2,3,5,2,0,4,1,0,2,1,6416.0,813.0,43120.0,1384.0,37924.0,1200.0,43387.0,848.0,0.0,0.0,0.0,62536.0,19118.0,36364.0,45560,298670.0,907.81
5567,2025-07-09,10,2,0.95,550,700,2,498,1,2,5,0,1,3,0,1,2,1,17632.0,1660.0,79140.0,2826.0,72986.0,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,16619.0,49015.0,43551,285500.0,573.29
5568,2025-07-09,11,1,0.9,480,620,3,84,0,3,6,2,1,3,0,0,2,1,2005.0,497.0,15956.0,574.0,15378.0,607.0,0.0,0.0,0.0,0.0,0.0,56835.0,8272.0,12033.0,20188,132344.0,1575.53
5569,2025-07-09,5,2,0.95,520,660,3,530,1,0,0,0,3,0,1,2,2,1,14944.0,1182.0,57626.0,2430.0,41721.0,2034.0,75632.0,1898.0,0.0,0.0,0.0,248346.0,36073.0,127948.0,109770,719604.0,1357.74
5570,2025-07-09,3,2,1.02,600,750,0,239,2,3,0,0,2,2,1,1,2,0,6072.0,630.0,18536.0,932.0,0.0,0.0,19233.0,620.0,0.0,81823.0,46510.0,0.0,14731.0,40799.0,41379,271265.0,1135.0
5571,2025-07-09,1,3,1.25,750,900,6,415,0,3,6,3,3,1,1,1,2,1,15795.0,1202.0,127351.0,3023.0,69567.0,1481.0,60316.0,1654.0,0.0,0.0,0.0,0.0,17562.0,32806.0,59536,390292.0,940.46
5572,2025-07-09,17,1,0.88,450,600,3,207,0,0,3,2,3,0,1,0,2,1,3969.0,573.0,54863.0,782.0,12655.0,663.0,24307.0,515.0,0.0,0.0,0.0,32229.0,8767.0,18017.0,28321,185660.0,896.91
5573,2025-07-09,14,3,1.3,800,950,2,273,2,0,0,3,2,2,1,2,2,1,8498.0,975.0,46996.0,1563.0,0.0,0.0,36076.0,1123.0,0.0,0.0,0.0,529472.0,50782.0,97454.0,139129,912070.0,3340.91
5574,2025-07-09,13,2,0.92,500,650,2,359,1,0,0,3,0,0,1,0,2,1,10032.0,757.0,45614.0,1607.0,38121.0,1697.0,51711.0,1321.0,0.0,0.0,0.0,70354.0,12190.0,62604.0,53281,349289.0,972.95
5575,2025-07-09,3,2,1.02,600,750,1,354,1,0,0,2,0,3,1,2,2,1,8838.0,1082.0,56341.0,1400.0,48442.0,2020.0,31458.0,1150.0,0.0,0.0,0.0,249000.0,34047.0,117521.0,99234,650532.0,1837.66
5576,2025-07-09,8,3,1.15,700,850,4,214,1,3,0,3,3,3,0,1,4,1,8082.0,833.0,20698.0,1296.0,34432.0,973.0,0.0,0.0,367613.0,0.0,67628.0,0.0,26723.0,169526.0,125605,823409.0,3847.7
5577,2025-07-09,7,1,0.92,500,640,0,466,0,3,0,3,2,2,0,1,2,0,14160.0,1421.0,59706.0,1554.0,0.0,0.0,0.0,0.0,0.0,102832.0,71634.0,0.0,22598.0,36691.0,55907,366503.0,786.49
5578,2025-07-09,12,3,1.0,600,750,4,380,0,0,5,3,0,3,0,1,0,1,10215.0,1126.0,49168.0,2369.0,71963.0,1305.0,0.0,0.0,336645.0,0.0,27723.0,0.0,38645.0,66568.0,109031,714760.0,1880.95
5579,2025-07-09,14,3,1.3,800,950,4,464,1,3,0,1,2,2,1,1,4,1,17461.0,1834.0,125008.0,2667.0,0.0,0.0,84591.0,1965.0,283142.0,0.0,65961.0,0.0,39938.0,170710.0,142790,936066.0,2017.38
5580,2025-07-09,0,3,1.05,600,750,3,467,2,1,6,3,2,2,0,2,2,1,19465.0,1446.0,116794.0,2290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273712.0,33989.0,71158.0,93394,612248.0,1311.02
5581,2025-07-09,10,2,0.95,550,700,3,302,0,2,0,3,3,4,1,1,2,1,8309.0,680.0,38043.0,1613.0,27054.0,1197.0,23393.0,905.0,0.0,0.0,0.0,0.0,4852.0,11131.0,21092,138268.0,457.84
5582,2025-07-09,10,2,0.95,550,700,0,475,0,3,0,2,2,2,1,1,2,0,10634.0,1526.0,50309.0,1950.0,0.0,0.0,41583.0,1693.0,0.0,87100.0,46691.0,0.0,21181.0,25356.0,51844,339868.0,715.51
5583,2025-07-09,20,2,1.0,550,700,4,340,0,3,0,3,3,4,0,1,0,1,10691.0,928.0,40329.0,2309.0,42562.0,1576.0,0.0,0.0,144579.0,0.0,26617.0,0.0,16899.0,32081.0,57343,375915.0,1105.63
5584,2025-07-09,4,3,1.1,650,800,4,503,2,3,5,3,2,2,1,1,4,1,12773.0,1561.0,69943.0,2402.0,0.0,0.0,59310.0,1995.0,277940.0,0.0,31808.0,0.0,29701.0,97039.0,105205,689677.0,1371.13
5585,2025-07-09,9,2,0.96,550,700,0,501,0,1,3,3,2,2,0,1,2,0,12386.0,1191.0,200257.0,2905.0,0.0,0.0,0.0,0.0,0.0,80020.0,71195.0,0.0,32896.0,39003.0,79173,519026.0,1035.98
5586,2025-07-09,13,2,0.92,500,650,0,246,1,3,0,3,2,2,1,1,2,3,6122.0,637.0,28553.0,1067.0,0.0,0.0,29915.0,592.0,0.0,163175.0,78683.0,0.0,24766.0,96328.0,77371,507211.0,2061.83
5587,2025-07-09,2,2,0.93,500,640,5,308,1,0,6,0,2,2,1,3,2,1,8143.0,639.0,36121.0,1908.0,0.0,0.0,31598.0,851.0,0.0,0.0,0.0,77382.0,13256.0,41824.0,38110,249832.0,811.14
5588,2025-07-09,2,2,0.93,500,640,1,304,2,0,0,0,1,4,1,1,2,1,6239.0,764.0,25473.0,1251.0,47642.0,1359.0,35998.0,827.0,0.0,0.0,0.0,0.0,9705.0,19248.0,26731,175238.0,576.44
5589,2025-07-09,18,3,1.2,700,850,2,71,1,0,6,3,2,2,1,1,2,1,1802.0,826.0,19583.0,803.0,0.0,0.0,11247.0,708.0,0.0,0.0,0.0,0.0,2981.0,11750.0,8946,58646.0,826.0
5590,2025-07-09,2,2,0.93,500,640,4,505,0,3,0,3,2,2,1,1,0,1,10904.0,1368.0,45515.0,2318.0,0.0,0.0,64235.0,1158.0,202668.0,0.0,50246.0,0.0,31893.0,44652.0,81892,536847.0,1063.06
5591,2025-07-09,7,1,0.92,500,640,2,382,2,0,1,2,0,0,0,0,2,1,7365.0,1298.0,112540.0,1625.0,47957.0,1476.0,0.0,0.0,0.0,0.0,0.0,42948.0,10802.0,50359.0,49747,326117.0,853.71
5592,2025-07-09,7,1,0.92,500,640,5,548,2,3,0,2,3,0,1,3,2,1,10263.0,1110.0,67066.0,1904.0,49290.0,2026.0,65979.0,1270.0,0.0,0.0,0.0,148460.0,32938.0,83021.0,83399,546725.0,997.67
